,n_ele,n_muon,n_jets,n_bjets,n_photons,met,met_phi,energy1,trans_momentum1,pseudo_rapidity1,phi1,energy2,trans_momentum2,pseudo_rapidity2,phi2,energy3,trans_momentum3,pseudo_rapidity3,phi3,energy4,trans_momentum4,pseudo_rapidity4,phi4,energy5,trans_momentum5,pseudo_rapidity5,phi5,energy6,trans_momentum6,pseudo_rapidity6,phi6,energy7,trans_momentum7,pseudo_rapidity7,phi7,energy8,trans_momentum8,pseudo_rapidity8,phi8
239,0,2,1,0,0,11.054954748971998,0.678119,12.942777275838948,10.990179070308544,2.64054,-2.73143,11.68346117404681,10.682697743861915,1.65827,0.29124,11.46707208422777,11.446868992326987,0.201686,2.16617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0,2,2,0,0,11.72407740343206,0.692849,12.259641848072865,11.006904944847303,1.9231,-2.26562,11.718328581207505,11.689622902680627,0.240777,-0.322829,11.368639303733513,11.075000179699972,0.79226,-2.63482,10.016101696905263,9.98761268499305,0.239789,0.921836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0,2,2,0,0,11.087658079565823,-2.66233,12.657568558720168,10.698505165492401,2.64682,-0.852205,12.537640015794091,11.095559825603678,2.12031,1.10193,11.04802558938811,10.730153313138516,0.840171,-1.64183,10.172793055387933,10.156038438310537,0.183527,2.60982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2,0,2,0,0,11.409568496426328,-2.36592,12.077966509550716,11.555649649180006,-1.11293,0.56805,11.464974998156274,10.473076301903157,-1.64677,1.00168,11.056916255443573,10.972391211072388,-0.416975,-2.17816,11.026351706273184,10.124721281299685,1.54903,1.51167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1,1,2,0,0,11.353147481527792,-1.50132,12.502053934019704,11.168341416383775,-2.00595,-0.342698,12.391601553270613,12.176643834839362,-0.676417,-3.08371,12.322254399819583,11.762165521005713,-1.15938,0.793046,12.293213180845175,11.671713944985584,-1.23317,-1.04426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0,2,2,0,0,12.78281521496997,2.06164,12.729249675655096,11.851609539388042,-1.52447,2.25098,12.500207603262663,12.490585952744157,-0.136417,-0.766688,12.156509432635557,11.81853340470533,-0.864187,-1.63302,11.96611985725327,10.41448016235917,-2.23336,2.33488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1,1,3,0,0,12.057073672842519,-0.355459,12.595130555343284,10.88302910181316,2.39643,-2.40847,11.764345443236094,11.627744111162595,0.489507,2.65298,11.687382846707381,10.217213762880757,-2.14902,2.23105,11.395332661218609,10.813691799281841,-1.18551,-1.50493,11.125129828245134,10.814924523950161,-0.828946,1.85015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1,1,1,0,0,12.320110900461668,0.905029,12.694352001658617,11.762890093792699,1.58333,-2.16314,11.93836312057784,11.691054913811973,0.728787,-2.37327,11.074015769727698,11.073359474976609,-0.0362212,1.32749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0,2,1,0,1,11.703405318840641,-0.0687588,12.426985711159627,10.908228625594168,-2.19969,-2.39662,11.911761985787992,11.86867498083246,-0.27765,2.90042,11.882742669831867,11.838531737388257,-0.299552,-0.0796263,10.730310802754369,9.893432166164823,1.47945,-0.0795342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1,1,2,0,0,12.574818442701682,1.83302,13.160373742997812,12.32826815411588,1.47007,-1.52619,11.987194982363015,10.501142036636598,2.16547,-1.4842,11.176590818883003,11.048399605312817,0.517225,-0.270514,10.94767885366235,10.945296658379927,-0.0690206,-2.41263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1,1,1,1,0,11.859284381196847,-1.77301,12.244066645039382,12.066172443597603,-0.614315,1.01973,11.074852967397096,10.867190356589854,-0.666978,2.77742,10.850753558709604,10.846932255614645,-0.0874553,-0.51239,10.653456840391314,10.498236038737065,-0.569905,-1.55624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2,0,1,0,0,11.715335555897527,0.630936,13.143396619732144,11.00323086801887,-2.82941,2.50181,12.943002234258486,11.422848667102475,-2.20112,-1.96213,11.8404866876042,10.457447375615393,-2.06008,-1.52467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,1,1,2,0,0,11.391253753204012,2.21255,11.968424408013082,11.705486089806644,-0.757324,0.241436,11.741351041793992,11.461894241502252,-0.734089,-2.21187,11.523271757024373,10.63527354620913,-1.52933,-1.76526,11.476257331212436,11.087185197940398,-0.940281,0.575437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1,1,1,0,1,11.352081602352504,-1.82913,12.65059178623452,11.564758613610246,1.74918,-2.78426,12.104565806025938,11.086088599124372,-1.67579,3.12726,11.92140602203885,11.732141312946458,0.634814,0.7809,10.119844124321363,9.569831347174397,1.14708,-1.11794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0,2,2,0,0,11.150881849756878,-2.14803,13.083514435135687,10.230143913550375,-3.54556,1.12353,11.816261866532168,10.20932383556795,-2.28924,0.93629,10.037248918714706,10.021923708196534,0.17544,-1.46551,9.90580486549129,9.888247003119844,-0.187878,0.01177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0,2,1,1,0,11.742520162819826,2.50382,11.789655279807814,11.058508529625863,1.35381,-0.354117,11.694571793849116,11.075978977653257,-1.22972,1.86088,11.636222161313567,11.562191706273147,-0.389554,3.0919,10.974987261186582,10.948885404358087,-0.165887,-0.910121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1,1,2,0,0,11.58853373967845,3.00057,12.048190010613236,11.713635250577441,-0.857032,-0.00221718,11.359696193848894,10.963695061753167,0.949678,-1.53978,10.882944614524222,10.881418860558535,-0.0552121,-2.46177,10.584916340141875,10.427135616322003,-0.544919,1.97798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0,2,1,0,0,11.333506890442907,-1.87793,12.221502983185532,10.562294292019079,2.34318,-1.79529,11.356008462398,11.339665527410547,-0.0439797,1.35953,11.305506383620116,11.300083667901268,0.104231,-1.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,1,1,1,0,0,11.768389051355086,1.19925,12.815101532822311,11.01494696240497,2.48486,2.813,12.079199040569717,11.422378025291602,1.27475,2.50135,11.909739930597603,11.827327362121391,0.411602,-1.40717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1,1,1,0,0,11.876686244971873,1.7209,12.715044552223825,12.017294288392847,-1.32227,-0.579935,12.58114039991075,11.649961957548499,-1.58302,1.39836,11.803675326940056,11.76951926613877,-0.218863,-2.82626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1,1,3,0,0,11.882825569668187,0.744638,12.857019277634206,10.235668451668602,3.31296,-2.15784,12.466982005984065,11.402377071068633,-1.72336,-0.662548,12.429436172647932,10.506945227665204,-2.60987,-0.454215,12.16575052605157,12.152202349313331,0.165004,3.09608,11.842114097573736,11.77858429638715,0.360256,-1.00499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0,2,1,0,0,11.331988549118405,2.52387,11.869879369995699,11.085608842028599,1.42071,2.20547,11.28473042635049,11.267431493490223,0.132039,-0.62412,10.460634581306135,10.049382821464391,0.970164,-0.972371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1,1,4,0,0,12.309093927312578,-3.08644,13.5437950061812,12.158703221631152,-2.06162,-0.762081,12.523700581228052,12.521693276298096,-0.0592056,1.08721,11.487801484354046,11.42851615421348,-0.347755,-1.92492,10.696968636479609,10.427103036230509,0.738645,2.04795,10.647822021865228,10.321355427361334,-0.852637,-0.829091,10.596249658964545,10.427132654539365,0.591756,-1.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0,2,3,0,0,11.82105701428942,-0.852248,11.648880169002434,10.990986651158988,-1.26593,2.61047,11.464626630078795,11.45413784233714,0.145084,-1.13921,10.961970315205638,10.923788689078291,-0.273718,1.72186,10.889378971140118,10.53858445107167,-0.887329,-0.94336,10.595566662912132,10.442355294979823,0.549185,2.16299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,1,1,1,0,0,11.743068462904683,0.162259,12.436672330663681,11.109411951262262,2.00143,3.1288,11.713872485887348,11.318371800048226,0.949,-0.553235,11.383824244625021,11.052550530699971,0.859567,-3.00268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0,2,2,0,0,11.643550137173133,1.58448,11.480875301864865,11.392393780236633,-0.376695,-1.55581,10.651551330386493,9.907833096966359,1.37488,-0.22544,10.487963186464397,9.930548091082983,1.15612,0.606015,10.343399174911994,10.337300373826395,-0.110549,-2.36485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1,1,1,0,0,12.162742299391368,-2.06532,13.73704943226368,10.988496061292825,3.44061,-0.565864,13.530096578111435,12.265143119107162,-1.93756,1.38373,10.631816048857587,10.312386757378574,-0.842438,-2.49633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2,0,2,0,0,11.88590870283314,1.70734,12.028326605078037,11.934401708017377,-0.432392,-2.16666,11.582777966869061,10.778387378090395,-1.44209,-2.48673,11.520814266390465,11.355779135996496,0.590433,-0.299491,10.935749902662549,10.904758934201798,0.250251,0.5885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2,0,1,0,0,11.587884503435683,-1.50972,12.980972609212339,11.173944484080051,2.49302,0.44516,12.269568435712731,11.296648286073296,1.62827,2.16077,11.876561126804553,10.163765025783974,2.39771,2.72872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0,2,4,0,0,12.035230942342169,-0.426248,13.189775266463581,10.295188365868437,3.58685,2.67844,12.882572017117228,10.02936220701165,-3.54544,-0.973761,12.054447108178762,12.000357581942382,0.312962,2.60202,11.539635553282297,10.101489690563998,-2.11658,2.0689,11.40955408078913,11.378170466902947,0.251842,-0.818022,11.193633007218827,11.066782102010768,0.514397,-1.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1,1,2,0,0,11.758307889209071,-0.393457,13.036925307572217,11.072794375153146,-2.65218,2.57224,12.709816250898964,11.51161861140898,1.86776,-2.75419,11.471919078450814,10.835519735104574,-1.24002,1.15909,11.349069171010889,11.124386793059784,0.695708,0.562712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,1,1,3,0,0,10.87197407142882,-0.985923,13.64393426350647,10.621432218235908,3.71491,0.767516,10.850945501197243,10.786550298941393,0.360594,2.92553,10.48689519907277,10.418192641436656,-0.304396,-1.82739,10.397283999434258,10.395909869500189,-0.0523024,0.828461,10.182406339317753,10.160263152546687,0.211221,1.92483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1,1,2,0,0,11.82877945605483,-0.522342,13.233373305040843,11.54792574615485,2.36946,2.44676,11.759480808975088,10.48107235495365,-1.94893,-2.59548,10.435406147217376,10.33695685705389,-0.451053,2.16328,10.31972773381225,9.872528220009738,-1.01752,-0.358688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1,1,2,0,0,11.772817445090498,2.66766,12.033527146979056,11.839383440123326,-0.643475,0.113025,11.987761151003063,10.281046891390584,-2.39061,-2.14496,11.531452769584112,10.858743195618267,1.28721,-1.66024,11.155531691306733,10.448468195852104,-1.33299,-3.00371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1,1,2,0,0,12.690148667553451,-0.049222,13.093051964559503,10.754512031873773,3.0292,-2.29876,12.977279800215179,12.754020628597914,-0.693339,-3.05411,12.391991889546112,11.771389827002036,1.23134,0.833614,11.724733005820568,11.349801646681758,-0.920934,-0.431827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1,1,1,0,0,11.1656575643024,2.59732,11.200535313141799,11.05901563302125,0.534216,-1.06086,10.6204440288477,10.618337514739308,-0.0649363,0.369604,10.434062861020394,9.934603394389296,-1.08435,1.7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1,1,1,0,0,11.975060719587098,-1.68334,12.067298964663705,11.920608112519348,0.541679,1.49495,10.984931640756397,10.762344067834373,-0.692216,-2.87643,9.654776161982419,9.634280429019919,-0.203148,0.717386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,1,1,1,0,0,11.961877812675443,0.312066,12.234674679535313,11.018642257823549,1.88537,1.91774,11.997983949048328,11.99406683862642,-0.088565,-2.4216,11.781325324686678,11.735796979285729,-0.304057,0.637276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0,2,2,0,0,13.158878510698148,-1.02645,13.300549729345132,13.075852314110316,0.691867,2.21492,12.523074413969974,11.807108857964343,1.34321,-0.863484,11.417828762378022,10.19505581396418,1.89351,-0.261905,11.34720612550188,10.56653113247884,1.40407,1.39344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,1,1,1,0,0,11.733674150882164,-0.123207,12.495266075305883,11.33818271631981,1.82455,-2.50808,12.260669726400055,11.391638798762143,1.51299,2.2865,11.940073783909535,11.931208076789007,0.133377,0.272025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0,2,2,0,0,11.110602913853302,-0.508032,11.195791237923174,11.134714563815152,0.34005,-3.08643,10.835881922008785,10.639493052897974,-0.580433,1.52026,10.717951517700595,9.737078714202223,1.63685,2.54076,9.900919257287548,9.863300772890845,0.275968,-0.170785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1,1,1,0,0,11.632945995566804,-0.115084,12.56941978081197,11.416400247306276,1.81922,2.29986,12.331546034470563,10.811919484779988,2.20059,0.289362,11.983041587888314,11.240770224951838,1.37324,-2.34008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2,0,2,0,0,11.256537904372637,2.07018,13.322225200362757,10.661794935949516,-3.3521,0.622411,12.567585866109155,11.776780924745445,-1.42336,-2.05965,11.789829664250131,11.13467223246725,-1.2728,-1.10552,11.697851959299761,11.497281737448873,-0.654727,1.26847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1,1,2,0,1,12.044018313972414,2.95451,12.208055678020914,10.054976120657683,2.84261,1.20314,12.082519871901846,10.545730836567545,2.21603,0.762866,11.949540342070609,11.854776069349661,-0.442267,-1.31112,11.900898474453845,11.539752383673909,-0.901844,0.51841,11.139647740190302,11.099426169033736,0.285527,0.752672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,1,1,1,0,0,11.373997824468454,0.187755,12.280924983432103,10.985535066401651,1.96764,-3.01821,12.07095141835961,11.58105129401783,1.07229,0.964149,11.49081277152463,10.679545631268192,1.45095,-2.06722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0,2,4,0,0,12.212765200341277,1.59659,13.054844419173378,11.725064690173365,-2.00391,-1.1995,12.51465967866185,10.32607195245168,-2.87814,-0.685419,12.106235735524967,10.75397603176698,2.02719,2.46652,11.830957288916629,11.60997050267433,-0.6804,-1.95819,10.794802981866871,10.789391239270264,-0.104098,-1.26573,10.125069885783383,9.681362232648304,1.01297,2.07936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0,2,2,0,1,11.987244768283567,1.95709,12.748609123144652,11.797261947170913,1.59359,-1.12997,12.700881685882338,12.40345110935835,0.810011,-2.23025,11.940869354838819,11.697777151617808,0.725822,1.07581,11.758644266893974,10.433992266556148,-1.99723,-0.502733,9.736960601640813,9.433091846438307,0.819588,-2.21329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0,2,1,0,0,10.891782616893368,1.08911,12.078466520925028,10.935630568475922,-1.80715,-2.10333,11.487813789585308,11.32609214546455,-0.584166,1.83316,11.032779374415451,11.030337382615476,0.0698785,1.02519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1,1,3,0,0,11.214531558461966,2.94593,12.533104028635453,11.85577730855548,-1.29865,1.87129,11.59470819638557,10.564756994198051,-1.68959,2.15817,11.4881090697191,10.886219369524664,-1.20489,-0.21804,10.758336829076166,10.615105591628835,0.52747,-0.578988,10.586448024307842,10.509007712091096,-0.3631,-0.340658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1,1,2,0,0,12.177436517493838,3.03611,12.21792710297718,11.83524082131636,-0.931574,-3.0959,12.047979203220144,11.75636563919175,0.79515,-0.0410444,11.087217342609781,10.571709155871549,-1.10073,-0.528695,10.670591265211902,10.608350830797638,-0.356493,0.207388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2,0,2,0,0,11.492152186744818,-2.72945,11.833993956439643,10.408773862592794,-2.10219,1.17143,11.507711897917341,11.446682024616834,-0.352937,0.203934,10.492279267761479,10.095788317654081,0.945494,-1.84732,10.421435750440924,9.915070213779195,1.09303,2.13512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,1,1,3,0,0,12.261242416663645,0.0222158,12.521043956419593,11.404426696811898,1.77768,2.91868,11.783112894679272,11.686559393366618,0.432037,3.07448,11.35021945915124,10.666582814891031,1.29581,2.37491,11.215275208172573,10.95724367869295,0.74963,-1.0774,10.07781473933768,10.068099041104222,-0.139545,0.546219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,1,1,1,0,0,11.82226139131684,-2.02504,11.951296518191187,11.882328067533177,0.375694,-1.82731,11.634505726474996,11.366550806703255,0.750041,0.312331,11.447947380572215,11.447836392306975,-0.0148892,1.73918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2,0,2,0,0,11.852386089053217,1.50779,12.743536305395663,12.094470468948872,-1.26466,-1.63679,11.42462744242527,10.700454061735071,1.35261,0.161807,11.062340075427736,10.582332948385213,-1.04735,2.85586,10.276883911118787,10.222958947477316,-0.331365,1.44011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2,0,1,0,0,11.538593211718807,-3.09743,12.367183333921735,11.680691603754985,-1.30579,-0.0676677,11.69196664721404,11.027564513403451,1.2836,-0.0959538,11.319690169394683,11.307039638767241,0.159394,3.03095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1,1,1,0,0,11.611330849681856,1.49193,12.040265964353862,11.996122921618745,-0.278834,-1.64581,11.756208841624927,11.58191033642518,-0.60772,2.06362,10.932345965941638,10.450825417161246,-1.06167,1.06494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1,1,3,0,0,11.73041305142828,-0.493611,12.31391308363682,12.2793463412006,-0.264445,1.34135,12.262736492647715,10.525020571886277,2.42268,-2.04923,12.109528704955931,11.578507191779497,1.11349,2.02361,11.024738312970854,10.247807486697438,-1.41246,-2.79871,10.496195421757315,10.202098437367892,0.787975,2.69861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2,0,1,0,0,11.2283731563607,-2.6287,11.844607676287078,11.741685215869968,0.429319,-0.355245,11.48657224934153,10.107656213885074,2.05582,3.12414,11.29130575202436,11.219307141124467,-0.384039,1.84722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0,2,1,0,0,12.112843798249825,-1.98812,12.233765630546923,12.231350452714443,0.0437181,1.29111,11.407077052532344,11.384503283782307,0.213277,-0.622719,10.131220556184145,10.124821467445628,0.113202,-1.02516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2,0,2,0,0,11.50135174713717,-0.151186,12.868531210850165,10.786614391631849,-2.7708,-0.635643,12.471313537764582,11.466363067484856,-1.66278,2.81514,11.632777469943857,10.669843372399782,1.60892,2.99577,9.708779600091123,9.708153701861185,-0.0354129,2.25709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1,1,3,0,0,11.868016154640614,3.09109,12.558101814549012,11.12894098728791,-2.10673,-0.427705,12.021272018379035,10.528979359616896,2.17129,0.80178,11.440280575834528,10.614533588583832,-1.46708,0.913335,10.853139556828074,10.108157512993845,-1.37018,-0.713051,10.256012396711576,10.077403043818506,0.615609,-0.31888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1,1,1,0,0,12.317023506051212,-1.92004,13.178947848793037,12.61101428331832,1.16863,1.10385,12.203795053786116,10.879928440744594,1.99882,-2.56959,11.05660854395459,10.985655368988217,0.381168,-2.43398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2,0,1,0,0,12.156530448655019,2.43134,12.95137100239173,11.489784772528585,-2.14023,-1.19478,12.14041883602301,11.216302205641506,1.57533,-0.240859,10.632559154058052,10.576358043450092,0.338411,0.102188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2,0,2,0,0,12.526963404682126,3.03897,12.932652184378462,12.793178523193683,-0.489463,0.0326237,11.676726572126803,11.628546164461929,-0.266152,-2.40907,10.56778505436701,10.273933243009903,-0.804657,1.78064,10.480437938693562,10.285161891271052,0.645467,0.505704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2,0,2,0,0,11.476189901273413,-0.853911,12.521554692839633,11.65107741635297,-1.5147,2.51796,11.532943755283977,11.468583741799383,-0.362638,0.348421,11.38737811488478,10.635470756881272,1.38418,-1.8078,10.761649046531964,10.750404626147535,-0.0259472,2.94218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1,1,1,0,0,11.352054588451502,2.97233,11.50752490818012,11.273281527953396,0.703971,0.295314,10.718801479569887,10.60483105132056,0.486553,-1.08005,10.649803392886136,10.47670188825499,-0.605502,-1.32251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1,1,2,0,0,11.56750834274052,-0.835266,13.285609142692962,11.74042750426139,-2.22676,-0.47672,11.479948658000124,10.73984290431027,-1.37078,2.61598,10.557659989689753,10.221763085960214,0.849149,2.25525,10.374056646876339,10.18484718039007,-0.620056,2.25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2,0,5,0,0,13.606247722223756,-1.13191,13.766521974110958,13.674711678155273,-0.430097,2.71792,13.405023360248292,13.206866277461463,0.646458,0.934797,11.495664345305745,10.828904513408542,1.27754,-2.20606,11.2868751932344,10.895475564373582,-0.931375,1.25964,11.251425626778666,11.2217426052404,0.244859,-0.400605,11.005711644117598,10.994443942793323,0.15041,-0.553565,10.485571878853971,10.311662319533896,-0.593287,-0.794939,0.0,0.0,0.0,0.0
307,0,2,2,0,0,10.938870684696761,0.21129,12.41061221089056,11.754835813175841,1.27353,-0.0262913,11.891430391495609,10.884479292346159,1.66492,-2.51686,10.752370584446258,10.494524485146295,0.713128,-2.97153,10.415214769744576,10.385796410951503,-0.201031,-2.68447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
